2021-05-31 22:09:42 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=7, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:09:42 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=12, countOfBox=1, perishable=true, state=PASSING}
2021-05-31 22:09:42 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=9, countOfBox=22, perishable=false, state=LOAD}
2021-05-31 22:09:42 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=1, countOfBox=28, perishable=false, state=LOAD}
2021-05-31 22:09:42 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=5, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:09:44 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=1, countOfBox=56, perishable=false, state=LOAD}
2021-05-31 22:09:44 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=9, countOfBox=44, perishable=false, state=LOAD}
2021-05-31 22:09:44 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=5, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:09:44 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=13, countOfBox=10, perishable=false, state=LOAD}
2021-05-31 22:09:44 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=3, countOfBox=4, perishable=false, state=LOAD}
2021-05-31 22:09:44 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=11, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:09:46 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=3, countOfBox=8, perishable=false, state=LOAD}
2021-05-31 22:09:46 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=13, countOfBox=20, perishable=false, state=LOAD}
2021-05-31 22:09:46 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=11, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:11:53 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=4, countOfBox=10, perishable=true, state=LOAD}
2021-05-31 22:11:53 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=14, countOfBox=1, perishable=true, state=UNLOAD}
2021-05-31 22:11:53 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=0, countOfBox=12, perishable=true, state=PASSING}
2021-05-31 22:11:55 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=14, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:11:55 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=4, countOfBox=20, perishable=true, state=LOAD}
2021-05-31 22:11:55 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=0, countOfBox=12, perishable=true, state=PASSING}
2021-05-31 22:11:55 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=8, countOfBox=2, perishable=true, state=UNLOAD}
2021-05-31 22:11:55 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=10, countOfBox=13, perishable=true, state=LOAD}
2021-05-31 22:11:55 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=2, countOfBox=0, perishable=true, state=LOAD}
2021-05-31 22:11:57 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=8, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:11:57 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=2, countOfBox=0, perishable=true, state=LOAD}
2021-05-31 22:11:57 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=10, countOfBox=26, perishable=true, state=LOAD}
2021-05-31 22:11:57 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=12, countOfBox=1, perishable=true, state=LOAD}
2021-05-31 22:11:57 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=6, countOfBox=14, perishable=true, state=UNLOAD}
2021-05-31 22:11:57 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=7, countOfBox=0, perishable=false, state=LOAD}
2021-05-31 22:11:59 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=6, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:11:59 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=12, countOfBox=2, perishable=true, state=LOAD}
2021-05-31 22:11:59 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=7, countOfBox=0, perishable=false, state=LOAD}
2021-05-31 22:11:59 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=9, countOfBox=11, perishable=false, state=PASSING}
2021-05-31 22:11:59 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=1, countOfBox=14, perishable=false, state=UNLOAD}
2021-05-31 22:11:59 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=5, countOfBox=12, perishable=false, state=PASSING}
2021-05-31 22:12:01 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=1, countOfBox=0, perishable=false, state=UNLOAD}
2021-05-31 22:12:01 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=5, countOfBox=12, perishable=false, state=PASSING}
2021-05-31 22:12:01 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=9, countOfBox=11, perishable=false, state=PASSING}
2021-05-31 22:12:01 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=13, countOfBox=5, perishable=false, state=PASSING}
2021-05-31 22:12:01 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=3, countOfBox=2, perishable=false, state=PASSING}
2021-05-31 22:12:01 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=0, countOfBox=12, perishable=true, state=PASSING}
2021-05-31 22:12:03 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=13, countOfBox=5, perishable=false, state=PASSING}
2021-05-31 22:12:03 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=3, countOfBox=2, perishable=false, state=PASSING}
2021-05-31 22:12:03 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=0, countOfBox=12, perishable=true, state=PASSING}
2021-05-31 22:12:03 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=2, countOfBox=0, perishable=true, state=LOAD}
2021-05-31 22:12:03 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=6, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:03 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=14, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:05 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=6, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:05 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=14, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:05 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=2, countOfBox=0, perishable=true, state=LOAD}
2021-05-31 22:12:05 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=8, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:05 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=10, countOfBox=26, perishable=true, state=LOAD}
2021-05-31 22:12:05 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=4, countOfBox=20, perishable=true, state=LOAD}
2021-05-31 22:12:07 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=8, countOfBox=0, perishable=true, state=UNLOAD}
2021-05-31 22:12:07 [pool-2-thread-2] INFO  entity.factory.Van - thread sleep: Van{id=10, countOfBox=52, perishable=true, state=LOAD}
2021-05-31 22:12:07 [pool-2-thread-3] INFO  entity.factory.Van - thread sleep: Van{id=4, countOfBox=40, perishable=true, state=LOAD}
2021-05-31 22:12:07 [pool-2-thread-1] INFO  entity.factory.Van - thread started: Van{id=12, countOfBox=2, perishable=true, state=LOAD}
2021-05-31 22:12:07 [pool-2-thread-2] INFO  entity.factory.Van - thread started: Van{id=7, countOfBox=0, perishable=false, state=LOAD}
2021-05-31 22:12:07 [pool-2-thread-3] INFO  entity.factory.Van - thread started: Van{id=11, countOfBox=7, perishable=false, state=LOAD}
2021-05-31 22:12:09 [pool-2-thread-1] INFO  entity.factory.Van - thread sleep: Van{id=12, countOfBox=4, perishable=true, state=LOAD}
